generation #, # alive cells, # dead cells, BORN, KILLED, avg x pos, avg y pos 
0,6,9994,8,8,100,100
1,12,9988,8,2,49,50
2,10,9990,6,8,49,50
3,16,9984,6,0,49,50
4,10,9990,8,14,49,50
5,14,9986,8,4,49,50
6,12,9988,6,8,49,50
7,16,9984,12,8,49,50
8,10,9990,4,10,49,50
9,10,9990,2,2,49,50
10,6,9994,0,4,49,50
11,4,9996,2,4,49,50
12,0,10000,0,4,0,0
13,0,10000,0,0,0,0
14,0,10000,0,0,0,0
15,0,10000,0,0,0,0
16,0,10000,0,0,0,0
17,0,10000,0,0,0,0
18,0,10000,0,0,0,0
19,0,10000,0,0,0,0
