generation #, # alive cells, # dead cells, BORN, KILLED, avg x pos, avg y pos 
0,5,2699,0,0,0,0
1,5,2699,2,2,0,0
2,5,2699,2,2,0,0
3,5,2699,2,2,0,0
4,5,2699,2,2,0,0
5,5,2699,2,2,0,0
6,5,2699,2,2,0,0
7,5,2699,2,2,0,0
8,5,2699,2,2,0,0
9,5,2699,2,2,0,0
10,5,2699,2,2,0,0
