generation #, # alive cells, # dead cells, BORN, KILLED, avg x pos, avg y pos 
440,9,2695,5,8,26,14
441,12,2692,6,3,25,14
442,9,2695,5,8,25,15
443,12,2692,6,3,26,15
444,9,2695,5,8,26,16
445,12,2692,6,3,25,16
446,9,2695,5,8,25,17
447,12,2692,6,3,26,17
448,9,2695,5,8,26,18
449,12,2692,6,3,25,18
450,9,2695,5,8,25,19
451,12,2692,6,3,26,19
452,9,2695,5,8,26,20
453,12,2692,6,3,25,20
454,9,2695,5,8,25,21
455,12,2692,6,3,26,21
456,9,2695,5,8,26,22
457,12,2692,6,3,25,22
458,9,2695,5,8,25,23
459,12,2692,6,3,26,23
460,9,2695,5,8,26,24
461,12,2692,6,3,25,24
462,9,2695,5,8,25,25
463,12,2692,6,3,26,25
464,9,2695,5,8,26,26
465,12,2692,6,3,25,26
466,9,2695,5,8,25,27
467,12,2692,6,3,26,27
468,9,2695,5,8,26,28
469,12,2692,6,3,25,28
470,9,2695,5,8,25,29
471,12,2692,6,3,26,29
472,9,2695,5,8,26,30
473,12,2692,6,3,25,30
474,9,2695,5,8,25,31
475,12,2692,6,3,26,31
476,9,2695,5,8,26,32
477,12,2692,6,3,25,32
478,9,2695,5,8,25,33
479,12,2692,6,3,26,33
480,9,2695,5,8,26,34
481,12,2692,6,3,25,34
482,9,2695,5,8,25,35
483,12,2692,6,3,26,35
484,9,2695,5,8,26,36
485,12,2692,6,3,25,36
486,9,2695,5,8,25,37
487,12,2692,6,3,26,37
488,9,2695,5,8,26,38
489,12,2692,6,3,25,38
490,9,2695,5,8,25,39
491,12,2692,6,3,26,39
492,9,2695,5,8,26,40
493,12,2692,6,3,25,40
494,9,2695,5,8,25,41
495,12,2692,6,3,26,41
496,9,2695,5,8,26,42
497,12,2692,6,3,25,42
498,9,2695,5,8,25,43
499,12,2692,6,3,26,43
500,9,2695,5,8,26,44
501,12,2692,6,3,25,44
502,9,2695,5,8,25,45
503,12,2692,6,3,26,45
504,9,2695,5,8,26,46
505,12,2692,6,3,25,46
506,9,2695,5,8,25,47
507,12,2692,6,3,26,47
508,9,2695,5,8,26,48
509,12,2692,6,3,25,48
510,9,2695,5,8,25,49
511,12,2692,6,3,26,45
512,9,2695,5,8,26,33
513,12,2692,6,3,25,33
514,9,2695,5,8,25,22
515,12,2692,6,3,26,21
516,9,2695,5,8,26,17
517,12,2692,6,3,25,9
518,9,2695,5,8,25,12
519,12,2692,6,3,26,1
520,9,2695,5,8,26,2
521,12,2692,6,3,25,2
522,9,2695,5,8,25,3
523,12,2692,6,3,26,3
524,9,2695,5,8,26,4
525,12,2692,6,3,25,4
526,9,2695,5,8,25,5
527,12,2692,6,3,26,5
528,9,2695,5,8,26,6
529,12,2692,6,3,25,6
530,9,2695,5,8,25,7
531,12,2692,6,3,26,7
532,9,2695,5,8,26,8
533,12,2692,6,3,25,8
534,9,2695,5,8,25,9
535,12,2692,6,3,26,9
536,9,2695,5,8,26,10
537,12,2692,6,3,25,10
538,9,2695,5,8,25,11
539,12,2692,6,3,26,11
540,9,2695,5,8,26,12
541,12,2692,6,3,25,12
542,9,2695,5,8,25,13
543,12,2692,6,3,26,13
544,9,2695,5,8,26,14
545,12,2692,6,3,25,14
