generation #, # alive cells, # dead cells, BORN, KILLED, avg x pos, avg y pos 
100567,22,253994,12,8,251,252
100568,20,253996,12,14,251,252
100569,16,254000,8,12,251,252
100570,12,254004,8,12,251,252
100571,22,253994,12,2,251,252
100572,18,253998,14,18,251,252
100573,40,253976,22,0,251,252
100574,18,253998,16,38,251,252
100575,18,253998,8,8,251,252
100576,20,253996,14,12,251,252
100577,28,253988,8,0,251,252
100578,20,253996,8,16,251,252
100579,20,253996,16,16,251,252
100580,22,253994,8,6,251,252
100581,18,253998,2,6,251,252
100582,22,253994,12,8,251,252
100583,20,253996,12,14,251,252
100584,16,254000,8,12,251,252
100585,12,254004,8,12,251,252
100586,22,253994,12,2,251,252
100587,18,253998,14,18,251,252
100588,40,253976,22,0,251,252
100589,18,253998,16,38,251,252
100590,18,253998,8,8,251,252
100591,20,253996,14,12,251,252
100592,28,253988,8,0,251,252
100593,20,253996,8,16,251,252
100594,20,253996,16,16,251,252
100595,22,253994,8,6,251,252
100596,18,253998,2,6,251,252
100597,22,253994,12,8,251,252
100598,20,253996,12,14,251,252
100599,16,254000,8,12,251,252
100600,12,254004,8,12,251,252
100601,22,253994,12,2,251,252
100602,18,253998,14,18,251,252
100603,40,253976,22,0,251,252
100604,18,253998,16,38,251,252
100605,18,253998,8,8,251,252
100606,20,253996,14,12,251,252
100607,28,253988,8,0,251,252
100608,20,253996,8,16,251,252
100609,20,253996,16,16,251,252
100610,22,253994,8,6,251,252
100611,18,253998,2,6,251,252
100612,22,253994,12,8,251,252
100613,20,253996,12,14,251,252
100614,16,254000,8,12,251,252
100615,12,254004,8,12,251,252
100616,22,253994,12,2,251,252
100617,18,253998,14,18,251,252
100618,40,253976,22,0,251,252
100619,18,253998,16,38,251,252
100620,18,253998,8,8,251,252
100621,20,253996,14,12,251,252
100622,28,253988,8,0,251,252
100623,20,253996,8,16,251,252
100624,20,253996,16,16,251,252
100625,22,253994,8,6,251,252
100626,18,253998,2,6,251,252
100627,22,253994,12,8,251,252
100628,20,253996,12,14,251,252
100629,16,254000,8,12,251,252
100630,12,254004,8,12,251,252
100631,22,253994,12,2,251,252
100632,18,253998,14,18,251,252
100633,40,253976,22,0,251,252
100634,18,253998,16,38,251,252
100635,18,253998,8,8,251,252
100636,20,253996,14,12,251,252
100637,28,253988,8,0,251,252
100638,20,253996,8,16,251,252
100639,20,253996,16,16,251,252
100640,22,253994,8,6,251,252
100641,18,253998,2,6,251,252
100642,22,253994,12,8,251,252
100643,20,253996,12,14,251,252
100644,16,254000,8,12,251,252
100645,12,254004,8,12,251,252
100646,22,253994,12,2,251,252
100647,18,253998,14,18,251,252
100648,40,253976,22,0,251,252
100649,18,253998,16,38,251,252
100650,18,253998,8,8,251,252
100651,20,253996,14,12,251,252
100652,28,253988,8,0,251,252
100653,20,253996,8,16,251,252
100654,20,253996,16,16,251,252
100655,22,253994,8,6,251,252
100656,18,253998,2,6,251,252
100657,22,253994,12,8,251,252
100658,20,253996,12,14,251,252
100659,16,254000,8,12,251,252
100660,12,254004,8,12,251,252
100661,22,253994,12,2,251,252
100662,18,253998,14,18,251,252
100663,40,253976,22,0,251,252
100664,18,253998,16,38,251,252
100665,18,253998,8,8,251,252
100666,20,253996,14,12,251,252
100667,28,253988,8,0,251,252
100668,20,253996,8,16,251,252
100669,20,253996,16,16,251,252
100670,22,253994,8,6,251,252
100671,18,253998,2,6,251,252
100672,22,253994,12,8,251,252
100673,20,253996,12,14,251,252
100674,16,254000,8,12,251,252
100675,12,254004,8,12,251,252
100676,22,253994,12,2,251,252
100677,18,253998,14,18,251,252
100678,40,253976,22,0,251,252
100679,18,253998,16,38,251,252
100680,18,253998,8,8,251,252
100681,20,253996,14,12,251,252
100682,28,253988,8,0,251,252
100683,20,253996,8,16,251,252
100684,20,253996,16,16,251,252
100685,22,253994,8,6,251,252
100686,18,253998,2,6,251,252
100687,22,253994,12,8,251,252
100688,20,253996,12,14,251,252
100689,16,254000,8,12,251,252
100690,12,254004,8,12,251,252
100691,22,253994,12,2,251,252
100692,18,253998,14,18,251,252
100693,40,253976,22,0,251,252
100694,18,253998,16,38,251,252
100695,18,253998,8,8,251,252
100696,20,253996,14,12,251,252
100697,28,253988,8,0,251,252
100698,20,253996,8,16,251,252
100699,20,253996,16,16,251,252
100700,22,253994,8,6,251,252
100701,18,253998,2,6,251,252
100702,22,253994,12,8,251,252
100703,20,253996,12,14,251,252
100704,16,254000,8,12,251,252
100705,12,254004,8,12,251,252
100706,22,253994,12,2,251,252
100707,18,253998,14,18,251,252
