generation #, # alive cells, # dead cells, BORN, KILLED, avg x pos, avg y pos, 9 seconds to execute
0,1232,9584,0,0,0,0
1,778,10038,318,772,51,51
2,728,10088,335,385,52,51
3,738,10078,356,346,52,51
4,727,10089,329,340,52,52
5,679,10137,310,358,53,52
6,632,10184,276,323,53,52
7,577,10239,260,315,54,51
8,556,10260,246,267,53,51
9,555,10261,251,252,53,51
10,587,10229,258,226,53,51
11,606,10210,257,238,53,50
12,541,10275,250,315,53,51
13,552,10264,230,219,52,50
14,534,10282,223,241,53,51
15,535,10281,230,229,52,52
16,476,10340,193,252,52,51
17,482,10334,192,186,52,52
18,498,10318,208,192,51,52
19,532,10284,212,178,51,53
20,531,10285,229,230,50,53
21,575,10241,251,207,50,53
22,529,10287,235,281,50,53
23,541,10275,226,214,51,52
24,568,10248,257,230,50,51
25,545,10271,245,268,51,50
26,549,10267,236,232,50,51
27,525,10291,242,266,49,50
28,528,10288,236,233,49,50
29,528,10288,236,236,49,50
30,504,10312,224,248,49,50
31,540,10276,225,189,49,51
32,531,10285,223,232,49,51
33,531,10285,221,221,51,49
34,512,10304,206,225,50,50
35,536,10280,222,198,50,50
36,526,10290,209,219,50,49
37,516,10300,197,207,49,49
38,531,10285,213,198,51,49
39,521,10295,214,224,50,50
40,532,10284,206,195,51,49
41,527,10289,198,203,50,50
42,521,10295,212,218,50,50
43,467,10349,180,234,51,49
44,463,10353,181,185,50,50
45,450,10366,168,181,49,49
46,461,10355,178,167,49,49
47,417,10399,160,204,49,48
48,435,10381,174,156,48,48
49,428,10388,166,173,48,50
50,435,10381,176,169,48,49
51,415,10401,163,183,49,49
52,430,10386,178,163,47,49
53,436,10380,174,168,48,49
54,439,10377,166,163,48,50
55,437,10379,165,167,49,49
56,424,10392,164,177,49,50
57,440,10376,186,170,49,49
58,428,10388,170,182,49,50
59,464,10352,195,159,50,51
60,469,10347,183,178,50,51
61,454,10362,198,213,49,50
62,457,10359,195,192,48,50
63,453,10363,180,184,50,50
64,435,10381,181,199,50,50
65,433,10383,171,173,51,51
66,427,10389,170,176,51,51
67,410,10406,162,179,52,51
68,401,10415,170,179,53,50
69,405,10411,158,154,54,50
70,388,10428,155,172,54,51
71,364,10452,139,163,53,49
72,383,10433,148,129,53,50
73,354,10462,116,145,52,49
74,379,10437,131,106,52,49
75,369,10447,151,161,51,49
76,384,10432,135,120,52,49
77,377,10439,138,145,50,49
78,377,10439,132,132,50,49
79,368,10448,142,151,51,50
80,399,10417,167,136,52,50
81,384,10432,156,171,50,50
82,384,10432,149,149,49,49
83,349,10467,143,178,49,51
84,358,10458,143,134,48,49
85,347,10469,132,143,49,50
86,344,10472,130,133,49,49
87,327,10489,121,138,51,50
88,318,10498,106,115,50,50
89,310,10506,110,118,50,50
90,287,10529,99,122,49,49
91,280,10536,97,104,50,48
92,273,10543,98,105,49,49
93,273,10543,98,98,48,49
94,253,10563,81,101,48,49
95,248,10568,76,81,50,48
96,264,10552,81,65,49,48
97,276,10540,85,73,49,48
98,288,10528,93,81,49,49
99,275,10541,100,113,50,49
100,273,10543,94,96,50,49
101,285,10531,100,86,52,49
102,287,10529,103,101,51,47
103,325,10491,128,90,53,46
104,312,10504,112,125,52,47
105,316,10500,126,122,51,46
106,289,10527,113,140,51,47
107,304,10512,122,107,50,46
108,290,10526,96,110,51,45
109,298,10518,117,109,50,45
110,283,10533,104,119,50,45
111,294,10522,111,100,50,45
112,287,10529,108,115,49,44
113,308,10508,113,92,49,45
114,312,10504,118,114,48,44
115,300,10516,112,124,50,45
116,307,10509,109,102,50,46
117,305,10511,118,120,51,46
118,305,10511,117,117,50,47
119,319,10497,124,110,50,48
120,311,10505,108,116,51,47
121,301,10515,109,119,51,47
122,316,10500,121,106,53,47
123,313,10503,113,116,53,49
124,329,10487,117,101,54,48
125,316,10500,117,130,54,48
126,313,10503,112,115,53,49
127,315,10501,118,116,53,49
128,312,10504,101,104,52,48
129,313,10503,105,104,50,47
130,289,10527,99,123,50,49
131,287,10529,100,102,50,49
132,297,10519,100,90,50,49
133,301,10515,98,94,51,51
134,292,10524,98,107,48,49
135,286,10530,110,116,49,49
136,277,10539,97,106,46,48
137,281,10535,101,97,46,48
138,285,10531,88,84,44,47
139,289,10527,103,99,46,47
140,295,10521,95,89,45,47
141,313,10503,104,86,46,47
142,326,10490,112,99,44,47
143,336,10480,129,119,46,47
144,329,10487,130,137,44,46
145,339,10477,123,113,45,46
146,334,10482,132,137,44,47
147,360,10456,136,110,45,47
148,328,10488,138,170,45,46
149,351,10465,134,111,46,47
150,369,10447,146,128,45,47
151,373,10443,148,144,47,48
