generation #, # alive cells, # dead cells, BORN, KILLED, avg x pos, avg y pos 
0,7,999993,0,0,0,0
1,8,999992,6,5,200,200
2,9,999991,5,4,200,200
3,8,999992,3,4,199,200
4,7,999993,2,3,199,199
5,7,999993,1,1,199,199
6,8,999992,1,0,199,199
7,9,999991,2,1,199,199
8,11,999989,3,1,199,199
9,14,999986,3,0,199,199
10,12,999988,5,7,199,199
11,22,999978,10,0,199,199
12,16,999984,12,18,199,199
13,32,999968,16,0,199,199
14,24,999976,20,28,199,199
15,39,999961,15,0,198,199
16,30,999970,15,24,198,199
17,35,999965,8,3,198,199
18,38,999962,14,11,198,199
19,47,999953,17,8,198,199
20,22,999978,8,33,198,199
21,30,999970,14,6,199,199
22,20,999980,10,20,198,199
23,14,999986,2,8,196,199
24,12,999988,0,2,196,199
25,14,999986,2,0,196,199
26,14,999986,0,0,196,199
27,14,999986,0,0,196,199
28,14,999986,0,0,196,199
29,14,999986,0,0,196,199
30,14,999986,0,0,196,199
31,14,999986,0,0,196,199
32,14,999986,0,0,196,199
33,14,999986,0,0,196,199
34,14,999986,0,0,196,199
35,14,999986,0,0,196,199
36,14,999986,0,0,196,199
37,14,999986,0,0,196,199
38,14,999986,0,0,196,199
39,14,999986,0,0,196,199
40,14,999986,0,0,196,199
41,14,999986,0,0,196,199
42,14,999986,0,0,196,199
43,14,999986,0,0,196,199
44,14,999986,0,0,196,199
45,14,999986,0,0,196,199
46,14,999986,0,0,196,199
47,14,999986,0,0,196,199
48,14,999986,0,0,196,199
49,14,999986,0,0,196,199
50,14,999986,0,0,196,199
51,14,999986,0,0,196,199
52,14,999986,0,0,196,199
53,14,999986,0,0,196,199
54,14,999986,0,0,196,199
55,14,999986,0,0,196,199
56,14,999986,0,0,196,199
57,14,999986,0,0,196,199
58,14,999986,0,0,196,199
59,14,999986,0,0,196,199
60,14,999986,0,0,196,199
61,14,999986,0,0,196,199
62,14,999986,0,0,196,199
63,14,999986,0,0,196,199
64,14,999986,0,0,196,199
65,14,999986,0,0,196,199
66,14,999986,0,0,196,199
67,14,999986,0,0,196,199
68,14,999986,0,0,196,199
69,14,999986,0,0,196,199
70,14,999986,0,0,196,199
71,14,999986,0,0,196,199
72,14,999986,0,0,196,199
73,14,999986,0,0,196,199
74,14,999986,0,0,196,199
75,14,999986,0,0,196,199
76,14,999986,0,0,196,199
77,14,999986,0,0,196,199
78,14,999986,0,0,196,199
79,14,999986,0,0,196,199
80,14,999986,0,0,196,199
81,14,999986,0,0,196,199
82,14,999986,0,0,196,199
83,14,999986,0,0,196,199
84,14,999986,0,0,196,199
85,14,999986,0,0,196,199
86,14,999986,0,0,196,199
87,14,999986,0,0,196,199
88,14,999986,0,0,196,199
89,14,999986,0,0,196,199
90,14,999986,0,0,196,199
91,14,999986,0,0,196,199
92,14,999986,0,0,196,199
93,14,999986,0,0,196,199
94,14,999986,0,0,196,199
95,14,999986,0,0,196,199
96,14,999986,0,0,196,199
97,14,999986,0,0,196,199
98,14,999986,0,0,196,199
99,14,999986,0,0,196,199
100,14,999986,0,0,196,199
101,14,999986,0,0,196,199
102,14,999986,0,0,196,199
103,14,999986,0,0,196,199
104,14,999986,0,0,196,199
105,14,999986,0,0,196,199
