generation #, # alive cells, # dead cells, BORN, KILLED, avg x pos, avg y pos 
10213,330,999670,0,1,483,500
10214,329,999671,0,1,482,500
10215,327,999673,0,2,484,500
10216,325,999675,0,2,482,500
10217,320,999680,0,5,484,500
10218,316,999684,0,4,479,501
10219,315,999685,0,1,481,502
10220,311,999689,0,4,483,497
10221,308,999692,0,3,483,498
10222,305,999695,0,3,483,496
10223,301,999699,0,4,483,493
10224,297,999703,0,4,483,490
10225,293,999707,0,4,486,489
10226,290,999710,0,3,488,493
10227,287,999713,0,3,487,493
10228,283,999717,0,4,489,494
10229,281,999719,0,2,489,495
10230,281,999719,0,0,489,495
10231,277,999723,0,4,483,499
10232,276,999724,0,1,485,499
10233,272,999728,0,4,485,501
10234,270,999730,0,2,485,500
10235,263,999737,0,7,488,504
10236,257,999743,0,6,488,505
10237,252,999748,0,5,489,507
10238,250,999750,0,2,486,508
10239,247,999753,0,3,491,512
10240,243,999757,0,4,493,513
10241,241,999759,0,2,491,511
10242,240,999760,0,1,490,511
10243,237,999763,0,3,486,510
10244,235,999765,0,2,488,513
10245,234,999766,0,1,487,515
10246,234,999766,0,0,487,515
10247,231,999769,0,3,488,514
10248,222,999778,0,9,482,510
10249,217,999783,0,5,485,509
10250,214,999786,0,3,482,505
10251,214,999786,0,0,482,505
10252,212,999788,0,2,485,504
10253,211,999789,0,1,483,503
10254,209,999791,0,2,482,502
10255,207,999793,0,2,485,500
10256,206,999794,0,1,483,500
10257,201,999799,0,5,481,503
10258,198,999802,0,3,478,505
10259,193,999807,0,5,475,505
10260,192,999808,0,1,473,504
10261,189,999811,0,3,477,507
10262,189,999811,0,0,477,507
10263,186,999814,0,3,477,510
10264,183,999817,0,3,477,511
10265,182,999818,0,1,479,513
10266,181,999819,0,1,480,511
10267,179,999821,0,2,482,509
10268,179,999821,1,1,481,505
10269,175,999825,0,4,479,505
10270,173,999827,0,2,481,504
10271,171,999829,0,2,485,507
10272,170,999830,0,1,488,505
10273,169,999831,0,1,488,505
10274,169,999831,0,0,488,505
10275,168,999832,0,1,490,507
10276,168,999832,0,0,490,507
10277,165,999835,1,4,495,510
10278,163,999837,0,2,491,508
10279,162,999838,0,1,494,511
10280,161,999839,0,1,490,514
10281,159,999841,0,2,492,517
10282,156,999844,0,3,488,521
10283,154,999846,0,2,487,517
10284,152,999848,0,2,489,518
10285,151,999849,0,1,489,516
10286,149,999851,0,2,487,517
10287,148,999852,0,1,490,514
10288,149,999851,1,0,488,512
10289,147,999853,0,2,485,510
10290,146,999854,0,1,482,509
10291,144,999856,0,2,484,506
10292,142,999858,0,2,484,507
10293,142,999858,0,0,484,507
10294,140,999860,0,2,480,506
10295,139,999861,0,1,481,508
10296,139,999861,0,0,481,508
10297,137,999863,0,2,481,505
10298,132,999868,0,5,480,506
10299,131,999869,0,1,480,507
10300,129,999871,0,2,480,510
10301,128,999872,0,1,481,512
10302,127,999873,0,1,483,515
10303,126,999874,0,1,486,514
10304,125,999875,0,1,483,513
10305,125,999875,0,0,483,513
10306,124,999876,0,1,486,515
10307,121,999879,0,3,477,517
10308,121,999879,0,0,477,517
10309,119,999881,0,2,473,515
10310,118,999882,0,1,470,513
10311,116,999884,0,2,475,506
10312,113,999887,0,3,471,511
10313,113,999887,0,0,471,511
10314,111,999889,0,2,467,509
10315,109,999891,0,2,468,510
10316,109,999891,0,0,468,510
10317,109,999891,0,0,468,510
10318,107,999893,0,2,473,516
10319,104,999896,0,3,477,507
10320,104,999896,0,0,477,507
10321,102,999898,0,2,471,513
10322,100,999900,0,2,473,508
10323,100,999900,0,0,473,508
10324,99,999901,0,1,476,504
10325,97,999903,0,2,469,500
10326,96,999904,0,1,468,496
10327,94,999906,0,2,469,498
10328,94,999906,0,0,469,498
10329,93,999907,0,1,469,497
10330,93,999907,0,0,469,497
10331,93,999907,0,0,469,497
10332,93,999907,0,0,469,497
10333,92,999908,0,1,464,494
10334,89,999911,0,3,467,490
10335,88,999912,0,1,471,489
10336,87,999913,0,1,474,493
10337,87,999913,0,0,474,493
10338,87,999913,0,0,474,493
10339,87,999913,0,0,474,493
10340,86,999914,0,1,468,490
10341,84,999916,0,2,460,487
10342,83,999917,0,1,454,483
10343,83,999917,0,0,454,483
10344,83,999917,0,0,454,483
10345,81,999919,0,2,455,488
10346,80,999920,0,1,451,491
10347,79,999921,0,1,454,492
10348,79,999921,0,0,454,492
10349,79,999921,0,0,454,492
10350,78,999922,0,1,450,492
10351,77,999923,0,1,450,487
10352,77,999923,0,0,450,487
10353,76,999924,0,1,452,492
10354,73,999927,0,3,463,499
10355,72,999928,0,1,468,493
10356,71,999929,0,1,471,497
10357,69,999931,0,2,476,497
10358,69,999931,0,0,476,497
10359,69,999931,0,0,476,497
10360,68,999932,0,1,482,501
10361,68,999932,0,0,482,501
10362,68,999932,0,0,482,501
10363,66,999934,0,2,488,501
10364,66,999934,0,0,488,501
10365,64,999936,0,2,491,495
10366,60,999940,0,4,478,495
10367,60,999940,0,0,478,495
10368,58,999942,0,2,493,490
10369,58,999942,0,0,493,490
10370,57,999943,0,1,491,491
10371,56,999944,0,1,491,485
10372,56,999944,0,0,491,485
10373,56,999944,0,0,491,485
10374,56,999944,0,0,491,485
10375,55,999945,0,1,488,478
10376,53,999947,0,2,490,494
10377,53,999947,0,0,490,494
10378,53,999947,0,0,490,494
10379,51,999949,0,2,485,483
10380,51,999949,0,0,485,483
10381,51,999949,0,0,485,483
10382,51,999949,0,0,485,483
10383,50,999950,0,1,487,479
10384,50,999950,0,0,487,479
10385,50,999950,0,0,487,479
10386,49,999951,0,1,493,480
10387,49,999951,0,0,493,480
10388,49,999951,0,0,493,480
10389,49,999951,0,0,493,480
10390,49,999951,0,0,493,480
10391,48,999952,0,1,484,488
10392,48,999952,0,0,484,488
10393,48,999952,0,0,484,488
10394,48,999952,0,0,484,488
10395,48,999952,0,0,484,488
10396,48,999952,0,0,484,488
10397,46,999954,0,2,485,498
10398,46,999954,0,0,485,498
10399,45,999955,0,1,488,503
10400,45,999955,0,0,488,503
10401,44,999956,0,1,479,508
10402,43,999957,0,1,478,517
10403,42,999958,0,1,482,513
10404,41,999959,0,1,486,501
10405,41,999959,0,0,486,501
10406,40,999960,0,1,488,502
10407,40,999960,0,0,488,502
10408,40,999960,0,0,488,502
10409,39,999961,0,1,500,490
10410,36,999964,0,3,481,487
10411,36,999964,0,0,481,487
10412,35,999965,0,1,468,501
10413,35,999965,0,0,468,501
10414,35,999965,0,0,468,501
10415,35,999965,0,0,468,501
10416,34,999966,0,1,467,497
10417,34,999966,0,0,467,497
10418,34,999966,0,0,467,497
10419,34,999966,0,0,467,497
10420,34,999966,0,0,467,497
10421,34,999966,0,0,467,497
10422,34,999966,0,0,467,497
20000,498952,501048,0,0,0,0
20001,5454,994546,2157,495655,501,503
20002,5349,994651,0,105,500,504
20003,5261,994739,1,89,501,504
20004,5146,994854,0,115,500,505
20005,5044,994956,0,102,500,505
20006,4928,995072,1,117,499,506
20007,4834,995166,0,94,499,506
20008,4736,995264,0,98,498,506
20009,4659,995341,0,77,498,506
20010,4578,995422,0,81,499,506
20011,4494,995506,0,84,499,506
20012,4423,995577,0,71,499,506
20013,4338,995662,0,85,499,506
20014,4248,995752,0,90,499,506
20015,4173,995827,0,75,499,506
20016,4089,995911,0,84,499,506
20017,4010,995990,0,79,500,507
20018,3932,996068,0,78,500,507
20019,3857,996143,0,75,500,506
20020,3778,996222,0,79,501,507
20021,3701,996299,0,77,500,507
20022,3642,996358,0,59,501,507
20023,3563,996437,0,79,501,507
20024,3487,996513,0,76,500,507
20025,3419,996581,0,68,501,506
20026,3343,996657,0,76,500,506
20027,3283,996717,0,60,501,507
20028,3229,996771,0,54,500,507
20029,3182,996818,0,47,500,507
20030,3106,996894,0,76,500,508
20031,3055,996945,1,52,499,510
20032,3006,996994,0,49,498,510
20033,2941,997059,0,65,497,510
20034,2880,997120,0,61,498,510
20035,2821,997179,0,59,498,510
20036,2764,997236,0,57,499,510
20037,2710,997290,0,54,499,509
20038,2647,997353,0,63,498,508
20039,2600,997400,0,47,497,509
20040,2534,997466,0,66,496,508
20041,2479,997521,0,55,497,510
20042,2430,997570,0,49,497,508
20043,2378,997622,0,52,497,507
20044,2337,997663,0,41,497,507
20045,2287,997713,0,50,496,508
20046,2243,997757,0,44,497,508
20047,2197,997803,0,46,497,509
20048,2154,997846,0,43,498,509
20049,2103,997897,0,51,498,510
20050,2054,997946,0,49,497,510
20051,2016,997984,0,38,495,512
20052,1977,998023,0,39,494,511
20053,1938,998062,0,39,493,512
20054,1907,998093,0,31,494,513
20055,1869,998131,0,38,493,511
20056,1828,998172,0,41,491,509
20057,1798,998202,0,30,492,510
20058,1764,998236,0,34,492,512
