generation #, # alive cells, # dead cells, BORN, KILLED, avg x pos, avg y pos 
505,305,159695,101,89,168,201
506,276,159724,87,116,167,200
507,274,159726,88,90,167,199
508,280,159720,88,82,168,201
509,266,159734,75,89,169,201
510,254,159746,87,99,169,201
511,263,159737,80,71,170,202
512,254,159746,77,86,171,203
513,266,159734,75,63,171,203
514,262,159738,81,85,171,204
515,275,159725,81,68,172,204
516,255,159745,69,89,170,203
517,253,159747,71,73,170,203
518,268,159732,70,55,170,203
519,281,159719,70,57,169,203
520,296,159704,83,68,170,204
521,293,159707,72,75,170,203
522,304,159696,90,79,170,203
523,298,159702,79,85,170,203
524,320,159680,111,89,170,203
525,329,159671,102,93,170,203
526,338,159662,120,111,171,204
527,326,159674,120,132,170,203
528,323,159677,112,115,171,203
529,338,159662,116,101,171,204
530,344,159656,110,104,171,203
531,309,159691,105,140,170,202
532,325,159675,105,89,172,202
533,327,159673,112,110,171,202
534,341,159659,115,101,173,203
535,306,159694,107,142,172,202
536,300,159700,107,113,171,203
537,280,159720,89,109,170,202
538,264,159736,83,99,170,203
539,258,159742,74,80,171,202
540,242,159758,66,82,171,202
541,242,159758,73,73,172,202
542,237,159763,65,70,170,201
543,242,159758,69,64,171,201
544,241,159759,58,59,171,202
545,254,159746,75,62,171,203
546,243,159757,68,79,172,202
547,248,159752,65,60,171,201
548,253,159747,68,63,171,201
549,270,159730,71,54,170,201
550,243,159757,59,86,171,202
551,248,159752,67,62,171,201
552,240,159760,60,68,170,201
553,244,159756,62,58,170,201
554,242,159758,60,62,169,201
555,252,159748,65,55,169,200
556,252,159748,65,65,169,200
557,260,159740,70,62,169,200
558,270,159730,65,55,167,199
559,253,159747,66,83,170,200
560,254,159746,65,64,170,201
561,249,159751,61,66,171,201
562,248,159752,68,69,172,202
563,253,159747,67,62,173,202
564,254,159746,72,71,172,202
565,244,159756,68,78,172,201
566,240,159760,75,79,173,201
567,232,159768,68,76,173,201
568,262,159738,75,45,174,202
569,250,159750,64,76,172,201
570,258,159742,79,71,172,202
571,256,159744,72,74,171,201
572,261,159739,76,71,170,201
573,257,159743,82,86,170,201
574,251,159749,78,84,171,201
575,258,159742,76,69,170,200
576,255,159745,75,78,172,201
577,258,159742,86,83,172,201
578,264,159736,85,79,172,201
579,253,159747,76,87,172,200
580,256,159744,81,78,173,201
581,263,159737,79,72,172,201
582,272,159728,84,75,172,201
583,280,159720,90,82,173,202
584,311,159689,112,81,173,202
585,282,159718,82,111,174,202
586,301,159699,108,89,177,203
587,298,159702,108,111,176,202
588,321,159679,102,79,177,204
589,322,159678,113,112,175,203
590,317,159683,106,111,176,204
