# alive cells, # dead cells 
1,7,39993
2,8,39992
3,10,39990
4,11,39989
5,11,39989
6,13,39987
7,15,39985
8,15,39985
9,18,39982
10,20,39980
11,30,39970
12,19,39981
13,14,39986
14,17,39983
15,20,39980
16,24,39976
17,28,39972
18,28,39972
19,25,39975
20,29,39971
21,32,39968
22,42,39958
23,38,39962
24,47,39953
25,52,39948
26,40,39960
27,34,39966
28,41,39959
29,42,39958
30,49,39951
31,57,39943
32,58,39942
33,50,39950
34,64,39936
35,63,39937
36,73,39927
37,68,39932
38,78,39922
39,92,39908
40,96,39904
41,96,39904
42,102,39898
43,92,39908
44,66,39934
45,67,39933
46,63,39937
47,68,39932
48,64,39936
49,73,39927
50,66,39934
51,96,39904
52,66,39934
53,69,39931
54,66,39934
55,66,39934
56,67,39933
57,62,39938
58,64,39936
59,71,39929
60,73,39927
61,78,39922
62,72,39928
63,78,39922
64,73,39927
65,83,39917
66,88,39912
67,85,39915
68,82,39918
69,83,39917
70,94,39906
71,94,39906
72,93,39907
73,100,39900
74,99,39901
75,87,39913
76,95,39905
77,81,39919
78,102,39898
79,96,39904
80,111,39889
81,95,39905
82,96,39904
83,100,39900
84,87,39913
85,84,39916
86,104,39896
87,85,39915
88,90,39910
89,85,39915
90,88,39912
91,84,39916
92,85,39915
93,77,39923
94,86,39914
95,84,39916
96,98,39902
97,76,39924
98,82,39918
99,73,39927
100,81,39919
101,76,39924
102,83,39917
103,85,39915
104,88,39912
105,94,39906
106,90,39910
107,95,39905
108,84,39916
109,104,39896
110,110,39890
111,113,39887
112,114,39886
113,130,39870
114,124,39876
115,132,39868
116,116,39884
117,135,39865
118,121,39879
119,150,39850
120,123,39877
121,152,39848
122,142,39858
123,133,39867
124,142,39858
125,173,39827
126,159,39841
127,181,39819
128,166,39834
129,184,39816
130,182,39818
131,192,39808
132,161,39839
133,174,39826
134,159,39841
135,170,39830
136,169,39831
137,179,39821
138,168,39832
139,171,39829
140,187,39813
141,179,39821
142,164,39836
143,156,39844
144,158,39842
145,151,39849
146,155,39845
147,153,39847
148,151,39849
149,163,39837
150,172,39828
151,149,39851
152,150,39850
153,157,39843
154,143,39857
155,147,39853
156,136,39864
157,148,39852
158,144,39856
159,138,39862
160,146,39854
161,136,39864
162,149,39851
163,153,39847
164,169,39831
165,162,39838
166,170,39830
167,170,39830
168,169,39831
169,166,39834
170,172,39828
171,171,39829
172,169,39831
173,175,39825
174,155,39845
175,150,39850
176,151,39849
177,175,39825
178,155,39845
179,178,39822
180,155,39845
181,149,39851
182,155,39845
183,160,39840
184,155,39845
185,175,39825
